Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
21-Jul-09,2088.7,2088.7,2007.35,2018.65,3083413,6248573041
22-Jul-09,2025,2057.6,1962.6,1975.7,3145153,6291909182
23-Jul-09,1990,2053.8,1987,2041.55,2965247,5997023656
24-Jul-09,2050,2067.4,1986.1,2016.85,4238518,8547520768
27-Jul-09,1950,1995,1906.65,1940.65,6017644,11609959806
28-Jul-09,1947,1959.7,1885.6,1907.6,5756294,10991021323
29-Jul-09,1900,1938,1871,1930.4,4766525,9079072441
30-Jul-09,1920,1925.4,1889,1900.3,3079359,5879067398
31-Jul-09,1915,1974.9,1911.25,1955.4,3491976,6782863510
03-Aug-09,1968.9,2031,1958.1,2017,2737892,5453044935
04-Aug-09,2033,2053,2002.5,2039.75,3837378,7801876861
05-Aug-09,2035,2084,2031.6,2076.4,3804751,7845213212
06-Aug-09,2043.65,2125,2026.35,2046.8,4917080,10223792016
07-Aug-09,2036.5,2064,1990.2,1997.75,3999933,8081080441
10-Aug-09,2030.45,2034.75,1973,1988.1,3013118,6025752031
11-Aug-09,1993,2048.05,1979,2000.4,3140057,6326500127
12-Aug-09,1974.95,2000,1943.3,1990.7,3424032,6751593708
13-Aug-09,2025,2044.1,1997,2024.3,3031487,6126734503
14-Aug-09,2027,2064,2007,2036.45,3344427,6806958813
17-Aug-09,2009,2010,1925,1941.95,3433349,6745938773
18-Aug-09,1923.7,1956.2,1920.15,1941.2,2973261,5771381636
19-Aug-09,1940,1949.9,1871,1885.85,3331420,6333963414
20-Aug-09,1900,1929,1888.55,1898.4,2352019,4497714070
21-Aug-09,1888,1935,1867.6,1928.8,3010806,5732685215
24-Aug-09,1960,1980.9,1948.6,1974.3,2530517,4977876545
25-Aug-09,1965.2,2033,1955.55,2025.65,3250116,6485487333
26-Aug-09,2026.05,2046.7,2011.25,2040.15,2513686,5112406470
27-Aug-09,2034,2059,2020,2042.35,2934592,5991059909
28-Aug-09,2050,2080,2025.55,2074.1,2500430,5142170020
31-Aug-09,2064,2064,1995,2005.1,3604830,7288767849
01-Sep-09,2024.8,2042,1965.4,1980.85,2598213,5199060980
02-Sep-09,1969,1997.9,1960,1971.15,2725762,5387296349
03-Sep-09,1980,1987.2,1923.3,1930.8,3022616,5898785370
04-Sep-09,1938,1994,1935,1981.15,2898625,5691633726
07-Sep-09,1985,2008.95,1976.5,2002.85,2580500,5146904359
08-Sep-09,2015,2094.4,2005.35,2075.6,5949983,12249350252
09-Sep-09,2075,2174.5,2062,2168.45,6009262,12841928544
10-Sep-09,2190.05,2239.9,2132.6,2147.45,4076750,8873060601
11-Sep-09,2165,2171.3,2105,2140.85,3585424,7666219235
14-Sep-09,2135,2159.1,2111.5,2139.5,2176986,4652694187
15-Sep-09,2142,2184,2142,2180.9,2157020,4685895138
16-Sep-09,2196,2218.7,2163.6,2184,2215286,4829910535
17-Sep-09,2185,2200,2071,2086.15,16579451,35086011386
18-Sep-09,2080,2113,2075.1,2102.55,2938873,6169150046
22-Sep-09,2128.7,2139.7,2088.1,2097.95,2629983,5556165829
23-Sep-09,2097,2125,2090,2101.7,2784741,5865682445
24-Sep-09,2090,2130,2058,2100.95,4761898,9945424283
25-Sep-09,2084.4,2147.9,2075.1,2135,3566397,7574908314
29-Sep-09,2145.5,2181.6,2140,2171.05,4600745,9964458815
30-Sep-09,2184,2212.9,2165,2201.65,4222636,9288438316
01-Oct-09,2199.9,2199.9,2154,2174.35,3010715,6542271592
05-Oct-09,2159.9,2172,2121.3,2139.1,2961545,6334451234
06-Oct-09,2159.95,2159.95,2102,2134.1,3669459,7813790312
07-Oct-09,2149.5,2158,2084.1,2101.3,3100036,6601576231
08-Oct-09,2200,2235.5,2100,2119.65,7026835,15090107041
09-Oct-09,2128.65,2131.6,2090,2099.75,3162237,6665709633
12-Oct-09,2120,2186,2120,2169.05,4496196,9681889099
14-Oct-09,2175,2197.5,2152.65,2184.2,3335821,7271282171
15-Oct-09,2199,2221.8,2165,2171.5,3250759,7119344880
16-Oct-09,2170,2226,2161,2218.75,3357818,7411994349
17-Oct-09,2285.3,2285.3,2211.3,2225.2,740522,1650666471
20-Oct-09,2245,2283.3,2177.85,2184.55,3161589,6972985242
21-Oct-09,2179,2209,2168.65,2182.2,2549442,5585439807
22-Oct-09,2182,2182,2121,2135.2,2310668,4965345627
23-Oct-09,2146.2,2154.3,2037.6,2047.35,5039726,10482736869
26-Oct-09,2050,2068,2004,2015.35,3170009,6436681473
27-Oct-09,2002,2010,1975,1991,3535555,7035387260
28-Oct-09,1985.05,2043.35,1985.05,2034.15,2949900,5966834497
29-Oct-09,2001,2043.9,1980.4,1999.4,3530103,7105849619
30-Oct-09,2001.05,2035,1922,1931.15,4981242,9756141318
03-Nov-09,1920.05,1924.8,1802.25,1818.55,4898276,9171402948
04-Nov-09,1850,1928,1832.7,1920.7,4567661,8653036791
05-Nov-09,1909.15,1948,1851,1941.15,3438724,6514887962
06-Nov-09,1930,1974.9,1930,1957.5,3498033,6850185234
09-Nov-09,1975,2032,1961.6,2024.4,3278186,6587417219
10-Nov-09,2040,2102.45,2005,2054.5,6326351,13031129791
11-Nov-09,2068,2130.4,2035.65,2114,4183569,8724936271
12-Nov-09,2125,2146,2084,2101.25,3808929,8030245703
13-Nov-09,2090,2129,2084.1,2119.5,2557890,5402070314
16-Nov-09,2149,2161.9,2131.65,2153.6,2067266,4439525990
17-Nov-09,2160,2161.7,2107,2132.35,3005633,6402112009
18-Nov-09,2162,2162,2094.1,2100.05,3907563,8248471897
19-Nov-09,2098.75,2109.9,2072.9,2083.8,2313331,4839232655
20-Nov-09,2080,2134.95,2065,2123.3,3088581,6485438140
23-Nov-09,2160,2207.75,2133.05,2194.95,5528258,12074853691
24-Nov-09,2192,2205,2168.1,2177.2,3472510,7564586591
25-Nov-09,2185.75,2225.9,2169.9,2194.7,4152810,9163686178
26-Nov-09,1111,1111,1053.3,1063.75,5079362,5465159110
27-Nov-09,1050,1058,1011,1045.95,5821983,6006094197
30-Nov-09,1062.5,1078.9,1054,1063.5,4130831,4408205287
01-Dec-09,1075,1100,1067.2,1098,2859884,3108420890
02-Dec-09,1105.25,1118.65,1091.2,1100.45,4727337,5225184620
03-Dec-09,1104.9,1120,1092.1,1099.65,3980841,4407611752
04-Dec-09,1091,1107,1080.3,1088.4,3191869,3489970383
07-Dec-09,1088,1094.1,1050,1055,4725251,5048944381
08-Dec-09,1060,1084.45,1055.15,1080.35,4670917,5020974935
09-Dec-09,1070,1078,1062.15,1071.85,2555542,2738039729
10-Dec-09,1073.7,1082,1062,1071.8,2958917,3172888176
11-Dec-09,1080,1088,1064.5,1071.25,3531678,3802794124
14-Dec-09,1068,1084,1063,1067.95,3182678,3419289898
15-Dec-09,1068,1074,1048,1051.6,3354156,3556215449
16-Dec-09,1049.9,1055,1038.1,1047.15,3376882,3531421575
17-Dec-09,1054.8,1054.8,1030,1034.95,3245059,3371429487
18-Dec-09,1035,1035,1005,1007.65,5025388,5112776990
21-Dec-09,1001,1030.8,990,1016.95,5621862,5705877278
22-Dec-09,1018.2,1028.8,1011.3,1019.2,3186287,3252528775
23-Dec-09,1025,1067.9,1021.4,1066.2,4903897,5154978130
24-Dec-09,1075,1083.8,1058.35,1076.3,3691064,3953860155
29-Dec-09,1079,1089,1070,1080.25,2782375,3009811852
30-Dec-09,1079.8,1085,1069.5,1076.05,2121225,2284852465
31-Dec-09,1084,1096,1081.35,1090.55,4009836,4371857861
04-Jan-10,996.80,1033.00,992.00,1023.00,317189,322034873.8
05-Jan-10,1034.00,1052.00,1029.10,1036.10,426652,444515669.6
06-Jan-10,1034.20,1049.00,1031.75,1041.20,210090,218665938.8
07-Jan-10,1043.00,1045.00,1009.95,1018.30,183747,188146274.5
08-Jan-10,1018.00,1052.80,1010.10,1045.10,520240,538755676.9
11-Jan-10,1050.00,1064.70,1032.10,1038.50,329930,346949407.1
12-Jan-10,1049.00,1063.90,1040.00,1045.55,328778,346442894.9
13-Jan-10,1035.00,1090.95,1030.00,1087.10,727612,778159918.1
14-Jan-10,1104.00,1104.00,1071.00,1081.45,340517,369229369.3
15-Jan-10,1100.00,1144.00,1086.00,1137.15,967714,1086846272
18-Jan-10,1131.00,1154.00,1125.80,1137.05,302219,344537951.9
19-Jan-10,1076.50,1149.90,1076.50,1117.40,157430,177215317.3
20-Jan-10,1122.00,1144.00,1106.45,1120.10,164357,184782944.3
21-Jan-10,1115.00,1135.00,1081.35,1107.40,196877,219172343.9
22-Jan-10,1091.00,1158.00,1077.30,1137.65,544092,615375125.1
25-Jan-10,1130.00,1130.00,1025.60,1049.10,1075580,1127275137
27-Jan-10,1040.00,1040.00,927.10,944.45,671501,660302715.7
28-Jan-10,958.50,1010.50,949.00,996.85,749301,730307599.2
29-Jan-10,976.00,993.00,937.70,972.50,328147,315948799.1
01-Feb-10,965.00,990.90,952.70,968.60,289706,283013525.2
02-Feb-10,973.90,997.80,942.25,948.80,295905,287714457
03-Feb-10,970.00,986.00,959.25,963.90,321629,312517354.2
04-Feb-10,959.90,967.80,935.80,943.65,236002,225595328.8
05-Feb-10,930.10,955.00,906.00,936.70,213528,198562600.9
06-Feb-10,941.00,951.00,936.00,942.45,27121,25569632.6
08-Feb-10,945.00,961.25,925.00,943.05,156412,147608069
09-Feb-10,922.10,954.40,922.10,942.00,134805,127395562.2
10-Feb-10,948.00,964.00,928.15,932.95,147005,139756958.8
11-Feb-10,952.00,956.10,936.00,940.70,109290,103472361.6
15-Feb-10,942.00,956.20,940.10,947.95,98056,93082517.3
16-Feb-10,956.00,956.00,941.00,949.90,104088,98675364.1
17-Feb-10,958.00,971.00,954.00,959.80,206810,199161409.8
18-Feb-10,964.90,974.60,951.65,958.90,127291,122977656.7
19-Feb-10,953.00,956.65,932.00,940.15,110230,104323873.9
22-Feb-10,955.15,957.45,933.90,940.55,104530,99248735.05
23-Feb-10,931.00,937.00,920.00,928.50,122335,113846878
24-Feb-10,921.05,940.40,913.25,917.95,173981,160831968
25-Feb-10,922.00,931.00,898.35,907.45,219033,200075425.8
26-Feb-10,924.20,924.20,882.25,890.85,404739,361906557.4
02-Mar-10,901.00,907.30,890.60,897.15,206565,185506306.5
03-Mar-10,904.00,912.00,899.00,909.00,133190,120903173.1
04-Mar-10,911.25,922.65,905.00,918.50,315465,288561577.3
05-Mar-10,924.95,944.90,918.85,931.70,552560,517003107.3
08-Mar-10,949.00,958.00,909.00,911.60,412432,379207686.5
09-Mar-10,911.00,921.90,904.00,907.25,495487,451510088.2
10-Mar-10,907.60,920.90,888.00,899.35,276269,250662221.3
11-Mar-10,871.00,908.35,871.00,903.50,203485,183210369.5
12-Mar-10,905.00,916.00,900.40,907.05,251970,228737428.7
15-Mar-10,908.00,910.00,897.15,902.50,267912,241831649.4
16-Mar-10,905.00,919.50,905.00,913.45,194955,178438403.1
17-Mar-10,920.00,934.25,916.25,918.55,529406,489823248.6
18-Mar-10,925.00,925.00,905.05,906.75,385571,350925284.9
19-Mar-10,912.15,917.00,903.35,906.45,225096,204462242.6
22-Mar-10,900.00,913.50,895.00,911.65,272409,248041633
23-Mar-10,914.00,918.20,903.60,910.15,152337,138884580.1
25-Mar-10,916.20,919.70,890.10,894.30,489614,441451095.5
26-Mar-10,904.00,910.95,898.10,907.05,209916,190216257.6
29-Mar-10,910.50,914.80,901.10,904.30,133002,120525691.6
30-Mar-10,904.30,909.95,880.00,882.55,417329,372574741.7
31-Mar-10,880.00,881.30,849.00,853.10,661109,571378878.9
01-Apr-10,854.00,867.40,833.00,859.50,391499,336574605.7
05-Apr-10,870.00,870.00,849.10,860.75,238893,205578889.1
06-Apr-10,864.30,866.90,851.55,861.15,343822,295378858.2
07-Apr-10,855.00,867.05,841.10,851.05,307165,263370919.5
08-Apr-10,853.00,861.00,845.40,850.50,344166,293930614
09-Apr-10,852.00,858.25,847.00,850.05,220588,187863361.1
12-Apr-10,851.00,857.00,845.20,848.45,172916,147056283.9
13-Apr-10,847.90,855.90,838.50,846.00,483310,409981306.6
15-Apr-10,850.00,858.05,841.05,846.60,255662,217666357.3
16-Apr-10,845.05,848.40,837.05,840.50,138084,116321939.1
19-Apr-10,835.00,837.40,825.00,828.60,155158,128745510.9
20-Apr-10,830.00,833.30,821.10,822.10,86952,71887238.9
21-Apr-10,825.00,838.35,822.50,829.95,255270,212068218.7
22-Apr-10,825.00,840.00,825.00,830.25,183284,153067393.5
23-Apr-10,831.00,836.00,821.10,824.10,107044,88633152.8
26-Apr-10,826.00,834.00,820.00,822.25,147857,122171107.3
27-Apr-10,838.80,838.80,794.85,803.90,196647,159940278
28-Apr-10,786.10,797.80,762.00,770.00,5917096,4528857023
29-Apr-10,781.00,788.00,765.30,768.25,747169,578582631.6
30-Apr-10,781.00,781.50,768.00,774.20,274302,212391372.9
03-May-10,770.10,788.00,770.10,775.25,312022,243082964.5
04-May-10,780.00,783.95,740.00,743.75,399161,304021685.8
05-May-10,743.75,743.75,719.05,736.35,236256,172335195.7
06-May-10,742.00,756.00,726.00,734.20,500300,371100942.7
07-May-10,725.80,727.70,700.00,713.00,352894,251937412.5
10-May-10,725.00,734.90,715.00,731.85,287041,208353554.2
11-May-10,733.00,733.00,705.00,708.55,213124,152790883.3
12-May-10,712.00,741.90,702.00,734.00,391978,283397262.6
13-May-10,743.00,746.00,727.15,730.85,336157,248605671.3
14-May-10,727.65,732.00,706.00,713.95,155844,112281730.6
17-May-10,710.00,724.00,682.00,719.00,204389,144741139.4
18-May-10,720.00,726.00,709.00,713.40,140180,100386815.5
19-May-10,709.00,720.00,671.20,678.70,197774,137634321.2
20-May-10,685.00,689.00,655.05,661.85,203635,136463260.2
21-May-10,657.00,658.00,632.60,653.00,208998,135168128.9
24-May-10,660.00,677.00,657.60,663.75,130465,87158883.45
25-May-10,665.00,665.00,636.00,640.50,147590,96028306.85
26-May-10,645.00,654.90,625.15,634.55,310554,197579811.7
27-May-10,639.80,639.80,616.55,620.55,557617,347439488
28-May-10,647.00,647.80,626.05,644.00,247272,157465138.3
31-May-10,647.00,650.70,630.10,636.20,263337,168629787
01-Jun-10,636.00,654.95,632.15,638.15,392860,253579379.8
02-Jun-10,642.00,673.50,637.00,669.20,519714,342150079.4
03-Jun-10,685.00,718.90,675.00,714.70,1449990,1014772461
04-Jun-10,718.00,721.05,701.55,705.30,608339,430954584.7
07-Jun-10,699.00,716.45,674.10,707.45,863193,608214805.8
08-Jun-10,713.00,720.90,695.05,701.25,522181,371444314.2
09-Jun-10,703.50,714.75,698.50,701.45,303138,214274390.4
10-Jun-10,705.00,717.50,702.50,715.35,316576,225132884.5
11-Jun-10,722.55,734.40,717.10,727.50,751280,546918429
14-Jun-10,730.10,744.50,727.00,739.40,296794,218348166.3
15-Jun-10,740.20,745.00,725.40,733.05,253520,186435891.7
16-Jun-10,740.00,740.00,723.00,726.95,145699,106507400.8
17-Jun-10,725.00,748.00,725.00,743.95,329688,243614942.5
18-Jun-10,744.00,755.90,730.30,735.80,583821,435088536
21-Jun-10,740.00,749.40,727.10,731.30,304065,224438318.6
22-Jun-10,725.00,733.00,681.70,717.05,428990,310689319.1
23-Jun-10,712.00,753.90,712.00,750.65,1260770,936961878.2
24-Jun-10,754.00,755.10,735.00,739.40,667367,495284949.3
25-Jun-10,740.00,748.70,736.00,738.65,162835,121127653.5
28-Jun-10,750.00,750.00,741.00,744.00,115055,85631656.95
29-Jun-10,746.00,762.00,731.85,737.85,554204,415404736
30-Jun-10,730.20,747.70,730.20,734.20,335110,246894101.6
01-Jul-10,728.00,746.40,728.00,736.30,297046,219810916.5
02-Jul-10,738.60,744.00,730.00,732.60,116731,85841407.5
05-Jul-10,742.10,764.20,742.10,753.65,517879,390913551
06-Jul-10,759.95,767.00,755.15,761.50,393417,299603877.1
07-Jul-10,762.00,767.00,746.75,756.40,330931,250993173.3
08-Jul-10,765.00,768.00,756.80,762.45,253029,192808683
09-Jul-10,765.00,782.00,763.00,776.70,626254,486541348.7
12-Jul-10,778.10,781.30,766.15,774.75,176319,136709820.4
13-Jul-10,774.75,774.75,758.00,764.95,188622,144373253.6
14-Jul-10,768.00,778.35,760.30,764.45,194463,149836291.5
15-Jul-10,765.00,772.00,761.60,767.90,114759,88152404
16-Jul-10,760.00,775.65,760.00,770.90,116700,90131457.25
19-Jul-10,769.90,770.90,760.00,761.85,133473,102204418.8
20-Jul-10,769.80,769.80,755.00,758.25,132899,101349906
21-Jul-10,759.85,763.45,753.00,754.40,118755,89889016.7
22-Jul-10,754.70,755.60,746.80,749.70,118356,88791816.95
23-Jul-10,755.00,759.85,742.00,746.70,169799,127521691.5
26-Jul-10,751.00,752.50,732.50,737.55,218388,162370904.5
27-Jul-10,730.55,730.55,703.00,710.45,649175,461359575.6
28-Jul-10,710.00,729.70,706.25,716.65,433852,312073559.1
29-Jul-10,717.70,721.90,700.15,702.65,229540,162750447.6
30-Jul-10,705.00,713.90,697.70,700.20,148463,104858948.8
02-Aug-10,705.00,707.50,700.30,702.55,117506,82720739.15
03-Aug-10,704.00,725.95,703.50,722.55,330108,236648631.5
04-Aug-10,725.05,738.95,725.05,737.25,395414,289840744.5
05-Aug-10,737.25,741.95,724.10,726.40,193585,142032670
06-Aug-10,733.25,733.25,715.00,719.00,149987,108717582.1
09-Aug-10,717.35,726.70,715.90,722.35,115479,83301366.9
10-Aug-10,724.75,733.85,711.50,715.35,192345,139137553.7
11-Aug-10,712.00,731.90,711.30,713.60,242057,174926116.5
12-Aug-10,701.90,719.80,701.00,710.10,108976,77563426.4
13-Aug-10,710.00,722.40,709.20,711.80,99228,71026672.35
16-Aug-10,713.00,718.65,701.20,708.15,92172,65655105.25
17-Aug-10,713.00,724.70,711.75,714.85,213989,153758049.2
18-Aug-10,720.00,720.00,707.60,715.75,119778,85423330.25
19-Aug-10,718.00,722.00,713.00,715.50,90092,64657444.3
20-Aug-10,715.50,715.50,708.65,710.75,57964,41292909.45
23-Aug-10,711.00,714.80,709.20,713.60,71936,51271368.5
24-Aug-10,710.75,718.80,703.50,705.75,121226,86351050.3
25-Aug-10,704.00,709.00,693.40,695.45,101923,71324933.75
26-Aug-10,695.00,700.00,664.75,668.40,452715,305758262
27-Aug-10,668.00,678.00,654.00,656.00,277408,183526545.7
30-Aug-10,662.00,664.50,645.05,651.00,209901,136806254.9
31-Aug-10,651.00,651.00,634.90,638.25,169703,108493019.3
01-Sep-10,638.25,652.00,632.50,646.80,119637,76856479.6
02-Sep-10,659.00,689.35,647.00,676.70,645520,433444409.3
03-Sep-10,680.00,704.55,677.25,700.05,1104652,769855224.4
06-Sep-10,707.50,710.60,693.15,704.00,375832,264664292
07-Sep-10,710.00,720.45,702.40,707.40,385693,274814943.7
08-Sep-10,702.40,719.70,702.40,710.10,340757,243023170.2
09-Sep-10,715.00,716.90,705.10,711.20,152161,108312546.9
13-Sep-10,716.00,723.60,711.05,712.40,201128,144329015.2
14-Sep-10,720.00,722.50,706.05,713.75,309570,220807896
15-Sep-10,715.85,739.75,714.10,736.40,604807,441410742.1
16-Sep-10,739.00,744.25,717.10,719.85,344998,252043026
17-Sep-10,723.50,728.90,714.60,719.35,223229,161146917
20-Sep-10,721.00,725.70,715.50,718.80,182636,131474095
21-Sep-10,720.00,740.70,717.10,727.75,790616,576224568
22-Sep-10,737.00,798.80,735.00,787.95,3894828,3011875236
23-Sep-10,795.00,812.75,792.00,800.90,2495276,2008719230
24-Sep-10,802.00,807.00,767.00,773.45,1060222,828278436
27-Sep-10,764.00,787.80,754.10,776.40,796751,621301063.1
28-Sep-10,780.00,795.70,775.00,785.70,876984,689780825.2
29-Sep-10,810.00,851.00,785.00,793.25,856567,680092346.4
30-Sep-10,788.80,795.00,746.20,752.00,1244699,948402018.6
01-Oct-10,756.00,769.90,753.00,767.50,463725,354699753.4
04-Oct-10,774.00,776.00,761.50,764.60,243715,187501683.1
05-Oct-10,759.00,769.00,754.40,765.05,225950,172352712.5
06-Oct-10,766.00,779.90,765.05,778.00,370727,287582689.8
07-Oct-10,780.00,787.90,758.70,763.90,311047,242172777.1
08-Oct-10,768.50,774.30,760.45,766.65,217085,166560034.2
11-Oct-10,767.05,774.00,765.00,767.45,105810,81383085.9
12-Oct-10,764.25,783.80,760.30,772.40,262484,203602112.6
13-Oct-10,777.80,791.00,773.15,787.25,443626,348548821.9
14-Oct-10,790.00,797.70,772.00,776.50,287409,226172162.1
15-Oct-10,780.05,783.95,746.50,752.25,173529,132913918.4
18-Oct-10,751.00,765.00,730.00,755.90,149195,111398090.9
19-Oct-10,757.00,769.80,751.30,761.25,152323,116038175.3
20-Oct-10,743.00,766.00,692.90,753.50,88567,67053728.55
21-Oct-10,756.00,759.80,751.20,756.90,68615,51899276.1
22-Oct-10,764.00,771.00,755.55,760.30,113251,86458607.1
25-Oct-10,767.70,771.50,761.00,764.65,97963,75060136.7
26-Oct-10,770.05,801.70,769.95,786.35,876111,693274437.6
27-Oct-10,790.00,792.00,764.10,770.75,341385,263457692.6
28-Oct-10,774.00,775.00,742.00,747.30,305466,230240245.7
29-Oct-10,749.70,758.10,721.00,729.25,178716,131546240.7
01-Nov-10,735.00,742.00,731.00,735.60,76411,56370838.1
02-Nov-10,740.00,744.00,721.00,724.55,142739,103927653.2
03-Nov-10,726.70,738.95,726.70,732.50,92970,68262681.4
04-Nov-10,738.00,749.90,733.10,748.75,156076,116217535.3
05-Nov-10,758.00,758.00,748.00,750.80,20753,15599029.85
08-Nov-10,754.95,759.75,745.10,748.85,116856,88144588.7
09-Nov-10,750.00,759.00,748.00,753.75,137461,103779095.6
10-Nov-10,750.00,762.75,750.00,754.50,100875,76405861.9
11-Nov-10,756.00,760.00,735.05,739.30,96135,71860282.65
12-Nov-10,735.00,739.95,725.05,728.30,119827,87524399.9
15-Nov-10,730.00,736.00,713.80,723.50,120008,87041850.8
16-Nov-10,715.00,720.80,690.05,691.70,254872,178303692
18-Nov-10,701.00,701.00,670.15,684.95,147930,101096127.6
19-Nov-10,693.00,715.00,675.00,679.45,77628,53130713.2
22-Nov-10,680.25,686.80,673.10,683.00,111115,75637039.15
23-Nov-10,680.00,696.40,663.10,673.60,238930,163043701.1
24-Nov-10,673.05,682.70,663.45,666.60,93475,63067843.6
25-Nov-10,675.45,675.45,615.00,623.65,336486,214292296.4
26-Nov-10,627.00,647.50,598.20,624.80,304108,190711178.1
29-Nov-10,630.05,643.80,616.05,631.70,183295,115540545.7
30-Nov-10,632.00,646.85,624.00,639.30,125814,80296747.6
01-Dec-10,655.00,680.00,635.00,671.15,141973,94044981.8
02-Dec-10,676.70,693.10,673.00,676.35,115157,78342783
03-Dec-10,680.00,681.80,661.50,668.95,88169,59023213.15
06-Dec-10,670.00,683.00,658.25,665.45,159808,107052114.3
07-Dec-10,667.00,675.40,660.05,671.55,106929,71696745.85
08-Dec-10,670.00,672.95,660.00,663.85,61673,41038557
09-Dec-10,664.85,667.20,635.00,640.65,86541,55920295.55
10-Dec-10,635.55,651.00,623.15,642.00,70940,45446810
13-Dec-10,643.15,651.90,637.25,648.40,49217,31784840.8
14-Dec-10,654.90,684.95,646.45,673.85,266951,179459891.9
15-Dec-10,677.00,681.80,661.95,666.70,176725,118737997.5
16-Dec-10,678.00,685.00,645.10,669.45,78111,52216426.6
20-Dec-10,670.00,675.00,660.10,662.90,69044,46063084
21-Dec-10,665.00,709.00,658.50,699.15,687816,478530366
22-Dec-10,704.90,712.00,693.35,698.35,420319,295763474
23-Dec-10,698.00,701.95,682.05,685.25,131749,90622838.7
24-Dec-10,685.00,694.80,680.20,689.45,77576,53229411.8
27-Dec-10,692.00,703.00,685.50,694.05,111287,77564319.45
28-Dec-10,690.10,702.00,690.00,693.85,68973,47998450.7
29-Dec-10,700.00,709.00,693.00,694.95,63625,44340341.55
30-Dec-10,695.05,703.60,694.60,700.10,159173,111361376.8
31-Dec-10,704.85,709.90,701.20,702.40,134441,94871774.55
03-Jan-11,710.50,719.95,705.05,711.65,154085,109928526.8
04-Jan-11,715.00,752.00,710.15,744.60,558549,409066502.5
05-Jan-11,748.80,751.75,726.30,728.55,355759,263465046.3
06-Jan-11,731.80,743.50,725.00,729.85,210825,154664838.1
07-Jan-11,730.00,735.95,703.00,707.70,142736,102840823.2
10-Jan-11,705.00,707.70,675.60,692.85,207866,144506504.5
11-Jan-11,688.00,697.80,675.00,682.35,145918,100583658.5
12-Jan-11,683.20,702.60,675.05,695.25,110656,76000368.25
13-Jan-11,690.00,699.90,680.05,686.50,93664,64861111.4
14-Jan-11,676.05,696.90,675.00,677.65,66785,45849144.75
17-Jan-11,685.00,738.60,646.00,691.60,190250,130265081.9
18-Jan-11,697.25,702.00,678.05,693.00,98532,67953757
19-Jan-11,698.00,712.80,684.10,689.45,185172,129649382
20-Jan-11,692.00,699.90,675.00,695.70,137595,95570237.15
21-Jan-11,695.00,704.75,687.10,690.45,204394,141977783.3
24-Jan-11,696.30,706.70,685.00,695.70,130668,90979603.05
25-Jan-11,699.00,700.45,683.00,692.35,113432,78352766.5
27-Jan-11,696.90,699.00,666.20,675.65,320578,218419254.2
28-Jan-11,677.90,677.90,645.30,655.05,87075,57199824.2
31-Jan-11,649.85,655.00,635.25,650.95,73915,47673900.3
01-Feb-11,651.00,655.00,630.05,634.25,113921,72983248.45
02-Feb-11,641.00,645.00,634.00,641.05,109122,69789095.1
03-Feb-11,640.95,651.85,637.80,650.15,100884,65177535.65
04-Feb-11,646.25,663.00,625.60,634.70,150498,97327478.4
07-Feb-11,637.00,642.00,626.15,629.50,64037,40528953.35
08-Feb-11,632.15,634.80,608.00,616.00,104337,64585966.2
09-Feb-11,616.00,623.95,561.00,583.10,214354,128201681.7
10-Feb-11,589.75,589.95,556.20,561.45,202081,114360858.3
11-Feb-11,565.00,576.55,476.85,571.70,272634,150257216.5
14-Feb-11,583.00,638.60,576.25,634.65,546777,338765806.4
15-Feb-11,637.00,643.00,617.85,635.70,224830,142621204.7
16-Feb-11,626.25,647.00,620.00,641.15,309931,196927022.7
17-Feb-11,645.25,674.80,639.00,666.80,406480,270834448.1
18-Feb-11,670.05,672.70,653.00,660.30,224019,147917758
21-Feb-11,659.10,681.70,650.25,677.40,132427,88036731.85
22-Feb-11,675.00,702.60,668.30,683.65,285468,196246566.1
23-Feb-11,688.70,691.75,670.00,683.45,181248,123368558.4
24-Feb-11,689.90,700.00,645.60,654.80,542549,359854868
25-Feb-11,655.00,666.95,635.20,641.65,211924,136811814.3
28-Feb-11,623.00,658.50,623.00,645.25,241479,155483470.5
01-Mar-11,650.00,679.90,642.05,675.95,205719,136716886.9
03-Mar-11,670.00,690.00,656.80,685.50,118200,80267877.35
04-Mar-11,686.00,697.85,673.25,685.25,182604,125230397.3
07-Mar-11,676.15,684.95,666.00,678.60,69781,47267275.2
08-Mar-11,676.50,746.25,676.50,743.05,1757016,1281619489
09-Mar-11,745.00,745.00,725.35,733.95,666398,488880169.8
10-Mar-11,729.05,733.50,721.00,728.30,165410,120434238.8
11-Mar-11,720.80,745.00,716.05,730.40,345135,254013419.3
14-Mar-11,721.80,741.90,721.80,738.20,137682,101393613.6
15-Mar-11,728.00,759.00,718.40,734.85,638394,477033670.3
16-Mar-11,742.05,751.00,735.15,739.10,132534,98604478.7
17-Mar-11,737.95,749.75,728.90,732.75,160976,118922323.3
18-Mar-11,732.75,739.80,699.40,704.85,345833,246445053.3
21-Mar-11,709.00,717.90,695.30,709.45,234381,165592414.6
22-Mar-11,709.95,716.35,699.10,710.65,153693,108969910.2
23-Mar-11,700.30,714.85,690.00,710.70,73345,52079909.05
24-Mar-11,715.05,739.00,713.00,735.70,252473,184559500.1
25-Mar-11,744.95,744.95,731.00,736.65,117956,87033863.15
28-Mar-11,742.35,743.00,716.00,724.95,121032,88110261.35
